Latitud;Longitud;LCOEnet;LCOEgross;TIR;Payback;Payback_simple;BCratio;CAPEX_USD;CashFlow_USD;NPV_USD;PV_kWdc;BESS_kWh;BESS_inverter_kW;PV_inverter_kW;Load_kWh;Grid_import_kWh;Grid_export_kWh;BESS_charge_kWh;BESS_discharge_kWh;PV_generated_kWh;PV_used_kWh;PV_clipping_kWh
5,358816;-74,391022;-348,5463913;168,1455763;30,54041295;3,894451389;3,258492801;3,081568135;11320638,85;3474194,833;30658664,8;11852,2481;23559,01061;3966,421695;5966,421695;8760000;0;5616500,728;7861037,017;7301406,526;15613576,82;14936131,22;677445,5972
10,274585;-75,44265;-352,6247314;164,0299282;31,38049145;3,776664493;3,173118779;3,16447895;11046159,42;3481167,959;31017401,73;11263,79121;23577,82339;3925,880557;5925,880557;8760000;0;5747334,19;7927977,684;7358176,384;16611398,87;15077135,49;1534263,375
5,614555;-75,624452;-358,8284444;162,3195891;32,03244646;3,689952403;3,109789896;3,228921541;10938411,5;3517411,744;31563089,65;10533,42919;24526,29974;4114,655642;6114,655642;8760000;0;5932935,553;8199355,561;7609514,323;16071670,3;15282776,79;788893,5108
6,331945;-72,684051;-362,8300464;163,746918;32,09869509;3,681358943;3,103491577;3,235474411;11030252,21;3554142,79;31915076,59;10397,28888;25287,57507;3995,076767;5995,076767;8760000;0;6273917,221;8419375,31;7818351,286;16717198,78;15634941,25;1082257,537
11,068864;-72,75904;-363,0865446;166,4287176;31,71403701;3,731809332;3,14041034;3,197438072;11215468,12;3571338,426;31937638,55;10419,23781;25951,95397;4233,829982;6233,829982;8760000;0;6546726,027;8711554,308;8088547,313;16869171,12;15929733,02;939438,0975
6,018924;-73,545397;-362,4989925;166,8050385;31,61901611;3,744481139;3,14966167;3,188046411;11241935,08;3569251,639;31885956,59;10295,35005;26307,49485;4279,133995;6279,133995;8760000;0;6260720,486;8601019,478;7987907,297;16525926,03;15633832,67;892093,36
3,929815;-75,016852;-355,087967;162,2502088;31,79664243;3,720861265;3,132410459;3,205604027;10930679,02;3489542,372;31234071,63;10911,99009;23747,12364;4019,053733;6019,053733;8760000;0;5576869,004;7913615,493;7344695,658;15491803,62;14905788,84;586014,7773
6,670078;-73,174307;-364,491471;164,4115574;32,09475603;3,681868802;3,103865375;3,235084763;11082556,47;3570566,095;32061217,99;10125,01797;25950,80479;4271,43613;6271,43613;8760000;0;6251074,103;8528057,063;7920013,959;16441892,14;15619117,21;822774,935
6,26521;-73,299791;-360,6695262;167,78458;31,35076704;3,780713078;3,176065661;3,161542819;11312401;3561765,47;31725033,98;10430,44412;26241,44767;4472,090578;6472,090578;8760000;0;6292640,209;8649949,445;8032601,937;16552772,7;15669987,72;882784,9881
5,273024;-74,195145;-334,290221;175,9097115;28,66389057;4,185303673;3,466139957;2,896959646;11827816,05;3412388,478;29404670,62;13491,18312;22552,19789;3685,184565;5685,184565;8760000;0;5251717,846;7516668,85;6981575,93;15152897,54;14546810,77;606086,7707
1,288979;-77,357972;-344,2970473;168,5516388;30,22316559;3,940820111;3,291897574;3,050297695;11340188,68;3444878,956;30284886,11;12338,84841;22754,86799;3719,098678;5719,098678;8760000;0;5398939,9;7556372,928;7013905,975;15713738,14;14701406,85;1012331,287
10,749216;-75,107592;-349,8544986;165,122358;31,04341693;3,823078546;3,206849588;3,131193811;11117969,83;3466944,592;30773727,89;11381,13605;23669,8077;3897,7047;5897,7047;8760000;0;5692995,48;7948826,518;7378025,692;16760757,78;15023796,31;1736961,472
4,352665;-73,713325;-335,873516;169,157188;29,60646689;4,034108698;3,358757054;2,989578413;11373929,8;3386350,848;29543939,63;12505,30835;22676,06176;3491,080898;5491,080898;8760000;0;4574400,614;7310726,253;6786913,839;14722216,9;13858213,03;864003,8765
6,045738;-75,908448;-353,1809145;163,9114154;31,42790143;3,77022459;3,168429482;3,169162401;11041421,16;3484824,65;31066324,43;11198,05925;23637,32396;4035,753935;6035,753935;8760000;0;5750304,619;7969957,244;7397030,774;16013555,07;15083231,09;930323,9788
6,082885;-75,333901;-359,7473703;162,0969389;32,13375395;3,676827121;3,100168497;3,238942526;10920785,22;3522642,474;31643919,76;10551,34931;24460,86322;4015,324241;6015,324241;8760000;0;6002018,698;8212671,931;7622183,284;16399298,55;15352507,34;1046791,205
0,885125;-77,504211;-342,480288;169,0748155;30,03954209;3,968153992;3,31153558;3,032208877;11373048,43;3434373,014;30125081,23;12437,0911;22731,31811;3652,657907;5652,657907;8760000;0;5087013,756;7476534,037;6940601,305;15136480,89;14382946,49;753534,3995
5,531419;-76,635674;-333,8148423;172,7395779;28,99200645;4,131436851;3,428020263;2,929173929;11629655,24;3392528,148;29362855,59;12907,79756;22656,35539;4122,168381;6122,168381;8760000;0;5020446,933;7535921,166;6999497,907;15026265,31;14316870,19;709395,114
10,444396;-75,369824;-350,2374425;165,1974596;31,06037775;3,820716464;3,205135779;3,132868083;11122043,75;3470069,452;30807412,2;11531,75775;23386,21228;3870,817873;5870,817873;8760000;0;5679745,1;7865625,236;7300450,02;16676574,21;15004920,32;1671653,898
4,866508;-74,05;-343,9332906;170,0305341;30,01453288;3,971905464;3,314227715;3,029745824;11434093,89;3450002,495;30252889,52;12445,43821;23036,55058;3560,621791;5560,621791;8760000;0;5272896,396;7547378,898;7010439,526;15664625,03;14569835,77;1094789,266
5,307463;-73,814367;-353,9019605;163,3981446;31,57521273;3,750351082;3,153944204;3,183717572;10995515,11;3486274,454;31129748,73;11308,19866;23414,60996;3621,305555;5621,305555;8760000;0;5537837,109;7739510,773;7188722,172;15904179,67;14848625,71;1055553,957
6,448028;-73,143507;-357,4079591;165,2130676;31,51126031;3,758953549;3,160216937;3,177398192;11134351,25;3523286,998;31438141,63;10590,28508;25227,47756;4234,500825;6234,500825;8760000;0;5875868,703;8297659,122;7700986,679;15992782,39;15232541,15;760241,2482
3,879657;-73,768815;-343,072281;168,8301638;30,09621061;3,959679034;3,305451011;3,037790471;11363891,75;3437924,722;30177153,82;12118,10386;23233,71839;3894,245719;5894,245719;8760000;0;5000285,793;7551461,224;7013345,599;15079602,43;14298401,42;781201,0137
2,5451;-75,808756;-346,6949198;166,9177222;30,59716827;3,886268193;3,252585558;3,087164781;11232570,86;3453428,253;30495806,58;11896,99008;23184,57602;3742,677111;5742,677111;8760000;0;5286724,659;7669269,438;7123434,791;15347305,17;14592559,31;754745,8691
5,06162;-74,235403;-336,9514114;173,4369059;29,1276574;4,109559187;3,412494647;2,942500611;11664838,66;3418273,101;29638752,93;13213,05312;22376,49985;3733,143747;5733,143747;8760000;0;5186031,651;7422910,47;6890739,36;15199348,93;14478202,76;721146,167
6,46387;-73,261198;-363,3102104;166,5395675;31,70392375;3,733154022;3,141392473;3,196438417;11227119,69;3573930,918;31957312,53;10225,0248;26336,75613;4378,370469;6378,370469;8760000;0;6320178,218;8651440,977;8034691,667;16563937,92;15696927,53;867010,391
5,650743;-74,069963;-348,6615236;169,4225751;30,37164877;3,918984445;3,276181122;3,064930542;11408719,08;3482322,451;30668792,01;11365,56037;24930,23622;4055,570563;6055,570563;8760000;0;5714974,304;8251104,725;7663880,305;15648910,47;15062198,72;586711,7415
6,126656;-73,50907;-363,6068311;166,5189158;31,72956809;3,729746116;3,13890322;3,198973297;11224257,61;3575853,354;31983403,74;10216,28915;26369,92959;4324,904612;6324,904612;8760000;0;6348770,868;8682425,032;8063379,726;16505118;15727816,17;777301,8254
5,518083;-73,722009;-352,0793509;166,3814227;31,01634412;3,826854818;3,209588839;3,128521467;11201687,14;3490069,198;30969429,24;11596,39271;23592,93396;3902,56389;5902,56389;8760000;0;5735036,388;7861818,624;7301752,796;16153828,39;15055102,22;1098726,175
7,642985;-72,798952;-346,3213655;170,3320241;30,10757703;3,957983399;3,304233176;3,038910103;11465696,86;3470002,341;30462948,19;12020,34447;23865,8669;3954,878648;5954,878648;8760000;150,3469653;5591338,309;7895788,898;7333859,983;15748869;14913116,88;835752,1254
6,294999;-73,040816;-353,3172821;169,1755172;30,69133266;3,872765064;3,242830144;3,096451906;11400201,54;3515509,919;31078319,53;11432,44696;24603,17302;4341,578329;6341,578329;8760000;0;5943411,451;8174744,903;7592871,498;16127634,03;15285284,86;842349,1731
4,990947;-73,873464;-347,371656;167,7581751;30,53458349;3,895293808;3,259100719;3,080993332;11285366,28;3462724,002;30555333,32;12026,62553;23206,34572;3635,075393;5635,075393;8760000;0;5318053,918;7627383,059;7083543,39;15791247,96;14621893,59;1169354,377
9,324294;-74,566845;-359,9979932;160,5459773;32,38807596;3,644277182;3,076267522;3,264107399;10815363,79;3515742,279;31665964,92;10469,01743;24200,40725;3934,88598;5934,88598;8760000;0;5929168,153;8134133,632;7549018,941;16323765,17;15274282,84;1049482,329
3,547147;-73,705815;-348,9126544;164,2192578;31,11355586;3,813328972;3,199773844;3,138117902;11054761,67;3454857,188;30690881,85;11386,92945;23429,8759;3787,976241;5787,976241;8760000;0;5062253,919;7597847,93;7057225,763;15177524,4;14362876,09;814648,3122
6,459667;-72,500812;-357,9276336;164,2204144;31,69005392;3,734999742;3,142740388;3,195067471;11067200;3521512,639;31483852,98;10466,99984;25205,83302;4191,579308;6191,579308;8760000;0;5925680,908;8294827,389;7698413,78;16486953,5;15282094,52;1204858,982
6,096738;-72,250157;-334,8777398;171,68227;29,2119458;4,096078468;3,40291542;2,950783767;11547750,06;3393487,241;29456349,66;12834,89861;22655,14083;3708,159759;5708,159759;8760000;0;4680164,836;7292027,186;6773055,618;14647812,64;13959136,4;688676,2347
2,510252;-76,403628;-340,1277094;169,9516692;29,78255986;4,007034709;3,339400887;3,006906904;11426265,12;3421651,221;29918144,88;12768,8439;22363,87679;3481,864207;5481,864207;8760000;0;5322527,302;7453905,811;6919510,463;15615641,04;14616922,65;998718,3925
5,909978;-72,809014;-352,6779234;164,647681;31,30571506;3,786865553;3,180542227;3,157092994;11082905,62;3484596,283;31022080,58;11211,43462;23935,51624;3767,161969;5767,161969;8760000;0;5596613,957;7902765,812;7335256,916;16384563,21;14924122,85;1460440,357
4,562737;-74,528676;-352,3934218;164,3295475;31,32937259;3,783632348;3,178189988;3,159429619;11062852,16;3480865,587;30997055,39;11371,0378;23486,13884;3814,011626;5814,011626;8760000;0;5499468,676;7783535,649;7229560,574;15433169,35;14813443,75;619725,5972
4,730957;-74,435711;-328,9609407;174,6024598;28,50917131;4,211180475;3,484397987;2,881779756;11725410,5;3365118,032;28935899,1;14176,6733;20923,39574;3164,562085;5164,562085;8760000;0;4911981,049;6994007,784;6496069,256;14883618,64;14169919,58;713699,0594
6,537829;-75,087047;-357,3133594;161,7015535;32,0321645;3,689989062;3,109816756;3,228893652;10892352,82;3502570,625;31429820,5;10617,82817;24230,99838;3942,798429;5942,798429;8760000;0;5850383,172;8129915,099;7545249,266;16051315,93;15195049;856266,9247
4,203655;-74,641317;-349,0882425;165,3868105;30,96491053;3,834049195;3,21480541;3,123444907;11131117,87;3462454,629;30706326,84;11598,84854;23350,41669;3747,408709;5747,408709;8760000;0;5301238,828;7687125,799;7140146,887;15366420,17;14608217,74;758202,425
6,885175;-75,335116;-356,6553295;161,2934208;32,04643879;3,688134111;3,108457568;3,230305501;10865895,68;3495590,802;31371939,2;10553,88191;24234,02245;3965,757648;5965,757648;8760000;0;5739686,644;8107905,923;7524824,495;15887552,09;15082768,07;804784,0217
7,268705;-72,642059;-341,751892;170,0801146;29,85661142;3,995754933;3,331325091;3,014196245;11442495,12;3434817,921;30061010,42;12171,33489;23560,60773;3731,481602;5731,481602;8760000;0;5134682,602;7706212,53;7153237,377;15384563,66;14447657,75;936905,9004
4,089056;-74,478301;-335,214591;173,3096455;29,03380727;4,124671131;3,42322162;2,93328002;11655610,61;3404865,913;29485979,59;13327,64502;22106,1436;3710,895892;5710,895892;8760000;0;4952772,742;7299405,617;6776399,258;14901553,27;14235779,1;665774,1672
7,11647;-73,132562;-349,6935419;168,3695272;30,57646153;3,889249876;3,254738375;3,085122804;11339986,72;3484146,933;30759569,89;11612,24018;24072,42812;4115,005678;6115,005678;8760000;0;5651818,426;7967548,909;7400504,008;15840067,55;14978863,33;861204,2193
6,815069;-75,239862;-359,3969068;161,7817258;32,14993902;3,674738673;3,09863671;3,240543672;10902896,42;3518610,745;31613092,46;10537,4078;24352,40464;4125,395153;6125,395153;8760000;0;5948155,426;8176680,751;7594447,302;16189777,66;15290388,88;899388,7853
6,230332;-72,690289;-362,3194392;163,6220372;32,08661295;3,682923256;3,104638392;3,234279267;11020207,07;3549594,406;31870162,81;10531,66288;24989,70509;3938,804698;5938,804698;8760000;0;6231387,291;8345522,555;7749459,119;16777556,12;15587450,73;1190105,397
2,038237;-76,926279;-345,7080452;168,6104324;30,29754977;3,929851707;3,284006131;3,057627538;11349179,03;3455894,591;30408999,61;12078,90263;23252,03442;3889,672923;5889,672923;8760000;0;5362283,215;7691041,484;7143688,434;15346250,62;14669636,27;676614,3583
9,545352;-75,312697;-351,4257843;165,1703978;31,1407886;3,809556611;3,197034683;3,140806584;11121425,51;3478669,021;30911940,54;11417,13905;23604,33066;3908,369458;5908,369458;8760000;0;5729447,529;7936069,356;7365606,101;16115878,61;15059910,78;1055967,826
1,697492;-78,245716;-329,828552;175,1582158;28,4631889;4,218931077;3,489859803;2,877269618;11782247,48;3376137,767;29012215,5;13641,58489;21945,51654;3850,875758;5850,875758;8760000;0;4969210,555;7374721,236;6849576,613;15247620,95;14254355,18;993265,7756
4,847575;-74,621919;-345,4819993;168,2381809;30,349613;3,922210048;3,278504387;3,062758623;11315681,98;3451476,846;30389116,27;12166,86418;23076,24099;3582,157286;5582,157286;8760000;0;5541701,416;7709712,924;7160829,913;15894782,85;14850584,43;1044198,422
10,758735;-74,757859;-356,8997364;163,1579004;31,78489089;3,722414911;3,133546121;3,204442249;10991828,55;3507792,169;31393437,6;10739,00635;24375,81404;4037,46937;6037,46937;8760000;0;5941245,664;8186945,511;7598043,272;16717268,36;15290147,9;1427120,454
4,579268;-74,215463;-355,072188;163,7062218;31,60623846;3,746191569;3,150909741;3,18678363;11017515,26;3496614,048;31232683,69;11293,48538;23517,3031;3673,847056;5673,847056;8760000;0;5679228,985;7824585,038;7266358,085;16114079,12;14997455,94;1116623,186
4,948916;-74,593455;-349,7907954;166,3565064;30,88188211;3,845718915;3,223261088;3,115251079;11193528,62;3472734,076;30768124,46;11740,15562;23372,04902;3676,365243;5676,365243;8760000;0;5559353,732;7810661,558;7249913,694;15572143,59;14880101,6;692041,9947
9,402779;-75,680158;-353,2095786;162,9907243;31,57686666;3,750129118;3,153782299;3,183881013;10973240,92;3479390,739;31068845,77;11157,23251;23544,20263;3788,372227;5788,372227;8760000;0;5666220,675;7896800,682;7329297,585;16321601,92;14993723,77;1327878,152
9,245061;-74,498992;-360,002178;160,2427517;32,43582952;3,638228243;3,071819507;3,268833849;10794520,44;3514047,753;31666333,03;10412,68307;24237,99834;3909,197641;5909,197641;8760000;0;5901485,873;8126939,052;7542390,41;16214212,52;15246034,52;968178,009
6,439195;-75,331627;-357,2330088;162,1910951;31,9455836;3,701279572;3,118085674;3,22033088;10928930,33;3505012,844;31422752,74;10706,34968;24134,39442;4088,701063;6088,701063;8760000;0;5854984,445;8111089,794;7527991,643;16051088,99;15198082,6;853006,3895
0,870442;-77,636042;-347,2787677;167,0312382;30,62181364;3,882725181;3,250026834;3,089595285;11239379,01;3458241,913;30547162,72;12043,63926;22918,44095;3721,933013;5721,933013;8760000;0;5341863,373;7597725,577;7052368,86;15340518,07;14647220,09;693297,9758
5,802333;-72,80553;-356,6451184;163,1807433;31,7821395;3,722778849;3,13381213;3,204170246;10985245,75;3505393,844;31371041,01;11092,62341;23747,14735;3762,617859;5762,617859;8760000;0;5773307,281;7922195,261;7358215,089;16626306,16;15097287,45;1529018,703
4,059259;-74,692227;-349,1567978;166,3624628;30,83083982;3,852927477;3,228480632;3,110214595;11197930,43;3468483,076;30712357,07;11716,52807;23367,71207;3818,427838;5818,427838;8760000;0;5457222,745;7764627,639;7211945,138;15356569,8;14769905,25;586664,5512
4,085399;-76,197731;-355,4518602;163,2937274;31,66465519;3,738384301;3,145211625;3,192557061;11002332,02;3498121,375;31266080,23;10885,03007;24086,69799;4095,616839;6095,616839;8760000;0;5679490,594;8007754,424;7432065,072;15651250,57;15015179,95;636070,6219
6,091077;-75,633673;-347,6396828;168,4322264;30,44451599;3,908354903;3,26852118;3,07211336;11338824,7;3469099,351;30578909,35;12027,33322;23286,65431;3941,50261;5941,50261;8760000;0;5661960,864;7834304,36;7271941,017;15684332,89;14984324,21;700008,6799
7,064857;-73,849243;-360,2400229;162,0308137;32,17352628;3,671699241;3,096406993;3,242877182;10917900,3;3525990,066;31687254,22;10440,64579;24654,28353;4064,971138;6064,971138;8760000;0;5978458,416;8244108,519;7657131,217;15975649,75;15325435,72;650214,0289
0,959744;-77,731589;-335,6069248;171,8690333;29,24552866;4,090731327;3,399113156;2,954084528;11554902,41;3399387,393;29520489,87;13262,52634;21879,25981;3537,104747;5537,104747;8760000;0;4800926,175;7209371,226;6692501,064;14758650,72;14077796,34;680854,3795
7,204736;-72,757128;-343,5826467;168,290181;30,20950527;3,942840905;3,293350775;3,048951742;11323525,8;3438299,342;30222046,36;11916,66554;23560,45689;3728,341126;5728,341126;8760000;0;5340464,09;7811705,46;7250903,92;15823690,91;14661265,63;1162425,283
4,519763;-74,350766;-333,5043702;173,8760149;28,87169552;4,151030978;3,441903981;2,917358427;11684639,22;3394818,473;29335546;13736,53739;21531,47037;3417,716907;5417,716907;8760000;0;4843889,988;7072086,611;6564263,931;14820418,87;14111712,67;708706,1997
4,742192;-75,924374;-356,9475393;163,7589926;31,68823996;3,735241266;3,142916757;3,194888175;11037732,4;3511939,148;31397642,41;10710,5355;24533,89008;4246,384302;6246,384302;8760000;0;5862998,198;8192100,063;7602946,043;15796529,67;15212152,22;584377,4538
6,703081;-72,732089;-353,4613015;165,2280566;31,27489234;3,791086121;3,183611948;3,154048843;11122078,79;3493540,976;31090987,69;11301,6857;23910,91351;3789,853583;5789,853583;8760000;191,9944098;5848962,396;8015320,376;7444610,7;16474293,2;15179480,08;1294813,119
2,664694;-75,518023;-350,409416;164,7196495;31,13426952;3,810458989;3,197689981;3,140162943;11092351,89;3468864,072;30822539,26;11415,52511;23459,41553;3941,780822;5941,780822;8760000;0;5459530,557;7823891,425;7266915,502;15489063,93;14776506,48;712557,4467
5,062664;-75,87061;-356,6224232;163,6762257;31,67862567;3,736521894;3,143851865;3,193937887;11032113,93;3509107,428;31369044,71;10769,17407;24386,34512;4244,946746;6244,946746;8760000;0;5874564,725;8159043,865;7572173,316;15904765,96;15221435,27;683330,6856
5,639834;-73,449463;-354,9544607;163,7178223;31,59658008;3,747485467;3,15185377;3,185829139;11018326,62;3495824,18;31222328,22;11323,50825;23456,62747;3676,474684;5676,474684;8760000;0;5722563,864;7814608,363;7258314,988;16248772,33;15038857,24;1209915,095
1,503418;-77,135467;-343,8557489;168,3022511;30,22896502;3,939962801;3,291280997;3,050869128;11322738,1;3440222,245;30246068,84;12187,98614;23011,56686;3682,672802;5682,672802;8760000;0;5424108,916;7686472,538;7138814,011;15708624,88;14731767,44;976857,4404
9,273066;-75,243565;-355,6882992;162,0485949;31,87299373;3,710797876;3,12505129;3,21315289;10914461,82;3492570,461;31286877,76;10915,4132;23718,59129;3919,428577;5919,428577;8760000;0;5776841,949;7981977,609;7408192,288;16308072,66;15110627,27;1197445,395
9,149698;-75,626886;-355,0283731;162,4591015;31,76965528;3,724431069;3,13501967;3,20293607;10941137,39;3489974,08;31228829,67;10902,80027;23877,63398;3895,476033;5895,476033;8760000;0;5722654,867;7985952,356;7411863,804;16047319,29;15056743,42;990575,8713
6,551952;-73,134776;-358,6705419;164,4229362;31,71420388;3,731787152;3,140394139;3,197454567;11078983,92;3527895,998;31549200,31;10699,47621;24797,88435;4140,429399;6140,429399;8760000;0;5965977,555;8217126,615;7631085,513;16123792,88;15312018,66;811774,2227
4,259556;-73,565408;-336,8987819;170,5931741;29,47698107;4,054245444;3,373128349;2,976841242;11476368,37;3402292,23;29634123,56;12759,11297;22473,20722;3745,428569;5745,428569;8760000;0;4840815,979;7344070,42;6821644,471;14770958,42;14123241,93;647716,4878
6,443469;-73,337368;-362,8090621;166,1643699;31,72464077;3,730400441;3,139381211;3,198486233;11201935,22;3568198,466;31913230,77;10322,38364;26020,81712;4375,104138;6375,104138;8760000;0;6359137,2;8647476,697;8030276,553;16524689,01;15736337,34;788351,6696
